annee_scolaire,diplome,libelle_diplome,code_niveau,type_diplome,code_groupe_specialite,libelle_specialite,libelle_specialite_com,id_og,libelle_og,id_etab,nom_complet_cfa,numero_section,duree_formation_mois,annee_formation,id_siteformation,code_uai_site,libelle_lien_cfa,nom_site_formation,adresse1_site,adresse2_site,adresse3_site,code_commune_site_insee,code_postal_site,libelle_ville_site,num_section,age_jeune_decembre,handicap_oui_non_vide,code_sexe,sexe,code_qualite,libelle_qualite,code_nationalite,libelle_nationalite,code_pcs,libelle_pcs_parent,code_statut_jeune,libelle_statut_jeune,code_origine_prec_cfa,libelle_origine_prec_cfa,code_origine_annee_prec,libelle_origine_annee_prec,code_depart_jeune_insee,code_commune_jeune_insee,code_postal_jeune,libelle_ville_jeune,code_naf_entreprise,depart_entreprise,code_insee_entreprise,code_uai_etab_annee_prec,ref_og,ref_etab,ref_formation,ref_diplome,ref_entreprise,ref_jeune
9/10/2024,50023441,"Menuisier fabricant de menuiserie, mobilier et agencement (CAP)",5,CAP,234,Travail du bois et de l'ameublement,Travail du bois et de l'ameublement,51,Association Ouvrière des Compagnons du Devoir du Tour de France,54,CFA Régional des Compagnons du Devoir Île-de-France,34,24,1,518,0932245K,Local du CFA,Centre Régional de Formation des Compagnons du Devoir,15-17 rue du Landy,,La Plaine Saint Denis,93066,93210,SAINT-DENIS,34,16,,M,Masculin,X,Interne/Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,23,3EME GENERALE (en collège),23,3EME GENERALE (en collège),92,92060,92350,LE PLESSIS-ROBINSON,3109B,28.0,28229.0,36,6711443a-99de-44b4-a694-81008ba99d9b,2702d3d7-fb54-4fb7-95d0-72144b3e4abf,9e864b02-582b-4d61-ac23-660f30b1acf0,be32b875-e9a8-4445-abb7-8d5a0a04d5d9,bb72a859-d870-436c-97da-1f97552515bb,79025c02-6172-49cc-8c46-2f36cb09ada3
9/10/2024,50023441,"Menuisier fabricant de menuiserie, mobilier et agencement (CAP)",5,CAP,234,Travail du bois et de l'ameublement,Travail du bois et de l'ameublement,51,Association Ouvrière des Compagnons du Devoir du Tour de France,54,CFA Régional des Compagnons du Devoir Île-de-France,34,24,1,518,0932245K,Local du CFA,Centre Régional de Formation des Compagnons du Devoir,15-17 rue du Landy,,La Plaine Saint Denis,93066,93210,SAINT-DENIS,34,15,,M,Masculin,X,Interne/Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,23,3EME GENERALE (en collège),23,3EME GENERALE (en collège),61,61101,61570,LE CHATEAU D ALMENECHES,4332A,61.0,61006.0,61,30b95c7b-d507-4da8-8e58-a36c7e27eb76,69d3dfe9-449c-40e0-bb22-ad4ffae91d30,70700d60-551a-4eeb-a6c0-115c8e78b99e,24523d36-8095-4942-9470-f52302bd9a72,f57c2fd8-73ea-4a22-b9a4-bb38ef01df63,72446fe4-0887-4455-aa31-f793f9fd8231
9/10/2024,50023441,"Menuisier fabricant de menuiserie, mobilier et agencement (CAP)",5,CAP,234,Travail du bois et de l'ameublement,Travail du bois et de l'ameublement,51,Association Ouvrière des Compagnons du Devoir du Tour de France,54,CFA Régional des Compagnons du Devoir Île-de-France,34,24,1,518,0932245K,Local du CFA,Centre Régional de Formation des Compagnons du Devoir,15-17 rue du Landy,,La Plaine Saint Denis,93066,93210,SAINT-DENIS,34,16,,M,Masculin,X,Interne/Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,23,3EME GENERALE (en collège),23,3EME GENERALE (en collège),14,14118,14000,CAEN,4332A,14.0,14118.0,14,c5d041f8-13aa-44bc-bbe8-bb98e8e55264,465c2e65-bbdb-4121-bf94-9d763f464842,94df6711-53f8-4077-9000-ab48813c4d78,81b6977e-a6f3-4329-b240-22ff00b110fb,9d7fccaa-1c9e-4d45-afcb-1a8866387086,98ccb7b7-3739-41b0-9bbb-2c38e765c0b3
9/10/2024,20512202,Economie et gestion : gestion des entreprises (LICENCE LMD Paris 12),2,LIC LMD,122,Economie,Sciences humaines et droit,14,Association pour la Formation Universitaire par l'Apprentissage,14,CFA SUP 2000,191,12,1,1059,0941481Z,Convention L6231-3,Université Paris Est Créteil - UFR Sciences Economiques et Gestion,61 avenue du Général de Gaulle,,,94028,94010,CRETEIL,191,20,,M,Masculin,E,Externe,1,France,23,Chef d'entreprise de 10 salariés ou plus,A,Contrat d'apprentissage,53,TERMINALE TECHNOLOGIQUE (en lycée),65,2EME ANNEE IUT,75,75118,75018,PARIS,5510Z,92.0,92012.0,0772347H,997d483e-48bb-42e1-beb9-2c7f3b290680,98d20013-803b-46cf-8b7b-f79a4c1c6973,13e52eea-ffb6-4774-b543-a517d3f5664d,858ac538-b11e-46f3-851f-3f2a30b2e8bf,dd0e3cab-36c4-45d8-a8e1-d62de79bbb45,b88ccb40-e135-4edc-aa56-633a4eb4f79b
9/10/2024,32025515,Electrotechnique (BTS),3,BTS,255,"Electricité, électronique (non compris automatismes, productique)","Électricité, électronique",25,Chambre d'Apprentissage de l'Electricité,27,CFA de l'équipement électrique,16,24,2,60,0751475W,Local du CFA,CFA Equipement Electrique,8 impasse Delépine,,,75111,75011,PARIS,16,22,,M,Masculin,E,Externe,1,France,43,Profession intermédiaire de la santé du travail social,A,Contrat d'apprentissage,59,1ERE ANNEE BTS (en lycée),91,2EME ANNEE BAC PRO OU BT (STATUT APPRENTISSAGE),78,78440,78130,LES MUREAUX,7112B,94.0,94076.0,0751475W,1ea65d24-83c1-49ca-852d-483a45adf804,5d9a3164-836d-4073-ab84-94481203ed79,36b3e514-b214-4134-8791-d7ac8d092e27,72bb87eb-78d7-4b6a-b0d1-444d29f08f2d,95d2476e-f7d2-45dd-9783-176dcfc8d25f,c87eefb2-6866-4cc1-862c-8542dbdc32b7
9/10/2024,35032604,Génie des télécommunications et réseaux (DUT),3,DUT,326,"Informatique, traitement de l'information, réseaux de transmission des données","Informatique, réseaux",14,Association pour la Formation Universitaire par l'Apprentissage,14,CFA SUP 2000,14,24,2,1962,0942072S,Convention L6231-3,Université Paris Est Créteil - Vitry,122 rue Paul Armangot,,,94081,94400,VITRY-SUR-SEINE,14,21,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,51,TERMINALE GENERALE (en lycée),97,1ERE ANNEE DUT (STATUT APPRENTISSAGE),94,94017,94500,CHAMPIGNY-SUR-MARNE,6110Z,75.0,75111.0,0941288P,0199a560-d82c-471a-895a-b086cc42cf04,882a0b59-3f1a-428e-81f9-dd392d65d8cc,64d9e7f4-3c16-44b4-9a51-b5b09aedc637,1cb35cc2-1ff3-421d-ae76-535fa0629f39,4a4072e8-375d-4ca1-a9ea-dba3b7000574,298ec64a-2ab3-4b69-9a94-45f42cd13eae
9/10/2024,16031401,Comptabilité et gestion (diplôme supérieur de DSCG),1,DIV-1,314,"Comptabilité, gestion","Comptabilité, gestion",33,Centre Régional de Formation Multiprofessionnel,35,CFA CERFAL - Centre Régional Multiprofessionnel,146,24,2,551,0940878U,UFA (L6232-8),Lycée Teilhard-de-Chardin,1 place d'Armes,,,94068,94100,SAINT-MAUR-DES-FOSSES,146,23,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,105,APPRENTISSAGE BAC+3 (STATUT APPRENTISSAGE),107,APPRENTISSAGE BAC+4 (STATUT APPRENTISSAGE),94,94017,94500,CHAMPIGNY-SUR-MARNE,6920Z,94.0,94901.0,0940878U,77bf8ec2-af89-44df-819e-2c028adfa9cc,2d1031c8-4ff6-4601-84ce-cc37327e1bd1,a7f9d7c4-374b-4dbd-9d10-e4926782997d,00920b9e-1865-4022-999e-be635d11fb7c,9bfa1b15-7fa4-4d28-8c81-d4dc9957f9ea,bbb1a757-cf68-4e2d-8c3b-869cefe532fb
9/10/2024,32033109,Analyses de biologie médicale (BTS),3,BTS,331,Santé,"Santé, sanitaire et social",33,Centre Régional de Formation Multiprofessionnel,35,CFA CERFAL - Centre Régional Multiprofessionnel,148,24,2,1964,0753537M,UFA (L6232-8),Ecole Supérieure des Technologies de Biologie Appliquée,56 rue Planchat,,,75120,75020,PARIS,148,21,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,59,1ERE ANNEE BTS (en lycée),93,1ERE ANNEE BTS (STATUT APPRENTISSAGE),60,60513,60460,PRECY SUR OISE,8690B,60.0,60282.0,0753537M,0b959249-74cd-4664-bea9-783e985cee7c,86d12e36-7a6e-4265-a60b-c7a1d4c6c74e,585acbe1-6ee5-4240-b6f5-06cac58af2bb,7595de64-3bba-4d79-9e87-866d580d64a9,be46df37-287c-4b97-b99f-c05a15fddfc9,e787005c-ba8d-4832-9a90-c8f7e6e81dca
9/10/2024,13532502,Sciences humaines et sociales : sciences de l'information et de la communication spé métiers du livre (MASTER Paris 10),1,MASTER PRO,325,"Documentation, bibliothèques, administration des données","Informatique, réseaux",14,Association pour la Formation Universitaire par l'Apprentissage,14,CFA SUP 2000,267,12,1,2177,0922573X,Convention L6231-3,Université Paris Ouest Nanterre La Défense,UFR SITEC,11 rue Pozzo Diborgo,,92064,92210,SAINT-CLOUD,267,22,,F,Féminin,E,Externe,1,France,37,Cadre administratif et commercial d'entreprise,A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,107,APPRENTISSAGE BAC+4 (STATUT APPRENTISSAGE),91,91386,91540,MENNECY,5811Z,75.0,75111.0,993,944928df-d084-4b12-8c99-4828c4855488,c233e302-e1f8-4c72-9463-93e39f190555,f05694de-b514-40b4-a92e-efd442b08ac8,bb8fc410-625e-426e-b8bb-933967b5f638,07d9a23b-19aa-48fc-9fbe-a018882029d9,a759c90b-74dc-4f49-84f1-ec9e72f477eb
9/10/2024,16C3100A,Droit des affaires internationales et management (mastère spécialisé de l'ESSEC) (TH),1,TH1-C,310,Spécialités plurivalentes des échanges et de la gestion (y compris administr. générale des entreprises et collectivités),Administration et management des entreprises,67,Association pour la Formation par l'Apprentissage CCIV - ESSEC,99,CFA ESSEC,5,12,1,175,0951929F,Convention L6231-3,ESSEC,Avenue Bernard Hirsch,,,95500,95000,PONTOISE,5,25,,F,Féminin,D,Demi-pensionnaire,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,117,AUTRE,75,75111,75011,PARIS,6419Z,92.0,92040.0,0951929F,53f852d6-9e35-40e1-aebe-e9bdd99aefc0,9ddeefac-0706-4444-8e67-0f470eb12314,51225262-69b0-4af2-8fad-7b547d7dd20c,68e9b1aa-8b35-49d2-8af7-48a5a98cc0a1,53b99ac1-bb8c-4cd1-b855-352301bf1250,82232328-bb1a-43e1-9c63-63437e96bdb9
9/10/2024,1702510F,"Ingénieur diplôme du conservatoire national des arts et métiers, spécialité mécanique",1,ING,251,"Mécanique générale et de précision, usinage","Mécanique générale et de précision, usinage",95,Association INGENIEURS 2000,133,CFA Ingénieurs 2000,5,36,3,2006,0932430L,Convention L6231-3,Conservatoire National des Arts et Métiers - CNAM,61 rue du Landy,,,93066,93210,SAINT-DENIS,5,23,N,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,117,AUTRE,107,APPRENTISSAGE BAC+4 (STATUT APPRENTISSAGE),77,77083,77600,CHAMPS-SUR-MARNE,2711Z,62.0,62823.0,94,f7d26da8-1a79-4ef7-9065-84fe7e72707e,3723e494-f770-43f7-913f-4efe5f51c011,f716bb3e-c085-433c-b41b-2fa230d472bf,cbb61397-63ee-4589-b5c4-7825fa33e242,577e0860-af01-48df-8d48-1b6d4b90a37d,fef01318-d68e-463d-ab4f-bef95bc029c4
9/10/2024,13531517,Droit : droit social spé droit social et gestion des ressources humaines (MASTER Paris 10),1,MASTER PRO,315,"Ressources humaines, gestion du personnel, gestion de l'emploi",Gestion des ressources humaines,17,Association Union Université Economie,18,CFA Union des Universités,50,12,1,1984,0921204J,Convention L6231-3,Université Paris X,200 avenue de la République,,,92050,92001,NANTERRE,50,22,N,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,69,AUTRE SCOLARITE SUPERIEURE,75,75115,75018,PARIS,9499Z,75.0,75118.0,92,84a2b0f9-9071-4fec-933a-d6db4403f43a,60b114db-235a-4ceb-bec1-ce870f843500,db53b482-b4f6-4551-b8ca-c3c7cf106e98,fa60decc-df39-44d0-b0cb-c1f62eb67078,d8cfe85c-356c-4c1a-88e1-bd17b4097df2,36ecf06d-aacf-4286-b89b-d2b2aa8a7b16
9/10/2024,25033105,Sante spé bio analyses et qualité pour les laboratoires d'analyse médicale (LP Paris 11),2,LICENCE PRO,331,Santé,"Santé, sanitaire et social",33,Centre Régional de Formation Multiprofessionnel,35,CFA CERFAL - Centre Régional Multiprofessionnel,89,12,1,1964,0753537M,UFA (L6232-8),Ecole Supérieure des Technologies de Biologie Appliquée,56 rue Planchat,,,75120,75020,PARIS,89,20,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,61,2EME ANNEE BTS (en lycée),61,2EME ANNEE BTS (en lycée),75,75114,75014,PARIS,8690B,95.0,95572.0,51,651fe959-0553-4efe-b99b-2d9baeaf7874,4c142800-7358-4312-8a15-9b4031d25a15,afabec8d-41f6-493e-8b5f-1bb77239f040,f3eeb30f-faad-40b9-85e4-fda60013bb45,27d00f41-2659-4709-808d-09b85f7bee4a,d939134b-aad0-4295-b8e6-20fa52e32efa
9/10/2024,1703260D,"Ingénieur des techniques de l'industrie, spécialité informatique et réseaux, diplôme de l'université de Marne-la-Vallée",1,ING,326,"Informatique, traitement de l'information, réseaux de transmission des données","Informatique, réseaux",95,Association INGENIEURS 2000,133,CFA Ingénieurs 2000,8,36,3,1691,0772502B,Convention L6231-3,Université de Marne-la-Vallée - Cité Descartes,5 boulevard Descartes,,,77083,77450,CHAMPS-SUR-MARNE,8,25,N,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,107,APPRENTISSAGE BAC+4 (STATUT APPRENTISSAGE),95,95585,95200,SARCELLES,6202A,75.0,75101.0,94,6ad8d039-6acc-40b0-bbe3-d19e2c1551f6,bf49516f-f316-4a55-87c2-2fb0361990c5,ee7ae2f7-c817-4448-b9a5-725d2f8eb44b,d6a5bc1e-2076-487b-88fe-a2766d38b166,24d90baf-1f23-41a6-a585-993e9575afb8,51a1b668-9220-41f6-ab25-d3a791408cab
9/10/2024,13511602,Sciences et ingénierie : génie des matériaux spé chimie des matériaux (MASTER Evry),1,MASTER PRO,116,Chimie,Mathématiques et sciences,5,Association pour la Formation dans les Industries Chimiques et Parachimiques de la région IdF,5,CFA AFI 24 Île-de-France,44,12,1,118,0912171R,UFA (L6232-8),Université d'Evry Val-d'Essonne,Boulevard François Mitterrand,,,91228,91000,EVRY,44,22,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,69,AUTRE SCOLARITE SUPERIEURE,92,92007,92220,BAGNEUX,7220Z,91.0,91272.0,0751721N,b44ce0c7-389d-42b0-9ed4-c144f77a111d,885c3b43-2b06-4fb4-a3f0-3d712cd5b148,0ea7b8d4-aff8-4d56-94f9-2abc7bdc93aa,996df61a-38ec-45f7-9477-3171b10d3ef6,dc2766d0-cf34-4b13-a7ee-28e28da7e8b0,ae8021aa-75b2-4d8a-88bf-19ffd4721508
9/10/2024,40032402,Secrétariat (BAC PRO),4,BAC PRO,324,"Secrétariat, bureautique","Secrétariat, bureautique",53,Institut de Gestion Sociale,61,CFA Institut de Gestion Sociale,8,24,1,103,0754738T,Annexe du CFA,CFA Bureautique Appliquée,7 rue Pierre Dupont,,,75110,75010,PARIS,8,21,N,F,Féminin,X,Interne/Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,39,TERMINALE DE BEP OU 2EME ANNEE CAP EN 2 ANS (en lycée),39,TERMINALE DE BEP OU 2EME ANNEE CAP EN 2 ANS (en lycée),78,78481,78230,LE PECQ,8411Z,75.0,75107.0,75,408ce17e-2d4e-4239-bf33-b594ad770ded,05b7b9f6-31fe-4b46-98d1-27608987a14b,af1ac0af-9105-4afc-b0dc-c72fa1e0374d,9c09e0a5-edf7-48e7-8318-b16ec215a792,3c3b2b9a-c230-433f-8c71-5845328aa488,882754a6-deba-4153-a2c5-3c3b5691b0a5
9/10/2024,25025303,Production industrielle spé propulsions aéronautiques et spatiales (LICENCE PRO),2,LICENCE PRO,253,Mécanique aéronautique et spatiale,Mécanique aéronautique et spatiale,17,Association Union Université Economie,18,CFA Union des Universités,62,12,1,45,0920956P,Convention L6231-3,Université Paris X - IUT de Ville d'Avray,1 chemin Desvallières,,,92077,92410,VILLE-D'AVRAY,62,22,N,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,67,1ER CYCLE UNIVERSITAIRE (DEUG...),67,1ER CYCLE UNIVERSITAIRE (DEUG...),93,93006,93170,BAGNOLET,3316Z,77.0,77288.0,75,8ae91292-1478-44c4-8400-04fd82ad3fc0,d81e05ba-b87e-418a-ac02-70f3647db2b1,1f264576-a5bb-4b4f-9c7e-09f22b862447,ae10e173-6a8c-44b6-9108-6ab865920059,c313afd9-6bf5-4e7e-9ba4-55e9843c059a,f272093f-933b-4903-9428-72efca5ffb3d
9/10/2024,16031401,Comptabilité et gestion (diplôme supérieur de DSCG),1,DIV-1,314,"Comptabilité, gestion","Comptabilité, gestion",14,Association pour la Formation Universitaire par l'Apprentissage,14,CFA SUP 2000,232,24,1,1408,0753619B,Convention L6231-3,Conservatoire National des Arts et Métiers - CNAM INTEC,40 rue des Jeuneurs,,,75102,75002,PARIS,232,24,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,69,AUTRE SCOLARITE SUPERIEURE,75,75117,75017,PARIS,6920Z,92.0,92044.0,0753579H,527bd0b1-988d-4b2d-8b19-09093651dbc7,c9b87c69-aeca-4e0f-89ed-01ed50089ddf,ab30ed0f-5ce2-44ee-bc32-e56b2b436e10,0868f583-7281-4c4e-b4a3-17ccbb4ee3e1,59746185-c9f1-4c75-aa2c-764786ca8669,d44e0ad0-3405-4c7c-ab45-9bcf7cc3582d
9/10/2024,50022132,Boulanger (CAP),5,CAP,221,"Agro-alimentaire, alimentation, cuisine","Agro-alimentaire, alimentation, cuisine",37,Association Ecole de Boulangerie et de Patisserie de Paris,39,CFA de la boulangerie et de la pâtisserie,10,24,2,74,0754755L,Local du CFA,CFA Boulangerie et Pâtisserie,64 rue des Pirogues de Bercy,,,75112,75012,PARIS,10,18,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,23,3EME GENERALE (en collège),31,1ERE ANNEE DE CAP EN 3 ANS (en collège),91,91174,91100,CORBEIL-ESSONNE,4711F,91.0,91174.0,75,81845b48-0330-4fb5-8cde-b33b2eb2bd2a,b1314550-ce22-4905-b8a8-dc85b7f0e8d2,20f3a57e-a93d-407b-985c-0ca90c7bedc9,f13b09d7-21c4-4915-8c96-eafdeb5aad61,23406f26-2a68-4e2b-9bb9-0bc16937ce68,8f773d4e-876b-498b-8d53-9183bd8e0169
9/10/2024,32031210,Négociation et relation client (BTS),3,BTS,312,"Commerce, vente","Commerce, vente",93,Association de Formation de la Grande Distribution,131,CFA Commerce Distribution  Services - CODIS,21,24,1,2042,0754471C,Local du CFA,CFA CODIS,3 rue Pierre Dupont,,,75110,75010,PARIS,21,20,N,M,Masculin,X,Interne/Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,43,1ERE PROFESSIONNELLE (1ERE ANNEE BAC PRO OU BT) (en lycée),45,TERMINALE PROFESSIONNELLE (2EME ANNEE BAC PRO OU BT) (en lycée),78,78299,78250,HARDRICOURT,4646Z,78.0,78190.0,75,a2e8700b-4fc6-46f5-adbb-c40817b21571,10ee2c7d-132e-446a-b9ae-d18cad4e778c,46b272c2-6d1d-4bdf-b4a0-539b23564ead,b0e088d8-8d9d-4e1f-92e8-d39538ee67ef,9172aa0c-6cf0-4ebe-842c-2ecfbf4c5afa,44c044ea-ef7f-4e87-badb-8cf533f1e0f6
9/10/2024,13531221,Sciences de gestion : management et conseil management commercial (MASTER Paris 12),1,MASTER PRO,312,"Commerce, vente","Commerce, vente",14,Association pour la Formation Universitaire par l'Apprentissage,14,CFA SUP 2000,167,12,1,1059,0941481Z,Convention L6231-3,Université Paris Est Créteil - UFR Sciences Economiques et Gestion,61 avenue du Général de Gaulle,,,94028,94010,CRETEIL,167,22,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,61,2EME ANNEE BTS (en lycée),105,APPRENTISSAGE BAC+3 (STATUT APPRENTISSAGE),77,77407,77310,SAINT-FARGEAU-PONTHIERRY,7010Z,91.0,91228.0,0941939X,86e09d0d-d9ea-46da-9a52-062bc6ce4329,7f7d36b7-3f3c-4ff3-b289-4c8d3a05b4bf,97c237b4-7c8b-4049-a77c-2bba524354d5,71a19f91-e349-482a-898d-88899e2b655f,1a250744-79d4-4dac-a26e-2bdac3b237b5,9ada9eb9-f5bc-4738-b669-d1b04264e1d8
9/10/2024,32031303,Professions immobilières (BTS),3,BTS,313,"Finances, banque, assurances","Finances, banque, assurances, immobilier",57,Chambre de Commerce et d'Industrie de Versailles Val d'Oise - Yvelines,78,CFA de la CCIV - ITEVEC,15,24,1,127,0781516Z,Local du CFA,CFA CCIV ITEVEC - Centre Roger-Potin,26 ter rue d'Hennemont,,,78551,78100,SAINT-GERMAIN-EN-LAYE,15,19,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,53,TERMINALE TECHNOLOGIQUE (en lycée),53,TERMINALE TECHNOLOGIQUE (en lycée),78,78005,78260,ACHERES,6831Z,78.0,78551.0,993,11d37c41-1c54-4a20-9c7c-09ea8ae73ae2,f43cf23c-ffac-4781-99ef-d969d70f4ead,7b7a8ddd-e36e-4414-985c-0577d45b2c2c,7a935aa7-348c-42b4-830a-26f12101923a,7bf45ef5-1285-417f-8e85-078b7dd81c02,7cca223c-8675-4bf7-9586-ee1fbacc7a7c
9/10/2024,25031316,"Assurance, banque, finance, spécialité conseiller gestionnaire de clientèle (LP)",2,LICENCE PRO,313,"Finances, banque, assurances","Finances, banque, assurances, immobilier",14,Association pour la Formation Universitaire par l'Apprentissage,14,CFA SUP 2000,250,12,1,501,0941288P,Convention L6231-3,Université Paris Est Créteil - Site de Créteil,61 avenue du Général de Gaulle,,,94028,94010,CRETEIL,250,22,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,61,2EME ANNEE BTS (en lycée),61,2EME ANNEE BTS (en lycée),94,94041,94200,IVRY-SUR-SEINE,6622Z,93.0,93070.0,993,8afe05a6-c265-4e23-886a-feaf4152872b,4ac8bf39-20da-4dd5-846d-ad929549e5b6,729641c3-9274-481d-a0db-efe6c940fea4,b84acd4c-afef-43b8-8cab-e3271be30996,0e2202ec-2850-4ad3-b43a-d872711c2d74,86f48622-36da-46fa-a41f-f291fc2c7984
9/10/2024,40031202,Commerce (BAC PRO),4,BAC PRO,312,"Commerce, vente","Commerce, vente",6,Association pour le Développement de la Formation dans les Professions du Commerce,6,CFA Stephenson,7,24,1,10,0752206R,Local du CFA,CFA Stephenson,48 rue Stephenson,,,75118,75018,PARIS,7,20,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,39,TERMINALE DE BEP OU 2EME ANNEE CAP EN 2 ANS (en lycée),39,TERMINALE DE BEP OU 2EME ANNEE CAP EN 2 ANS (en lycée),78,78005,78260,ACHERES,1071D,75.0,75115.0,78,68f348a1-5c5a-465d-a915-4fd9a28f1c7d,f5e7792d-b1bd-4b45-9c6a-7ed0dcd6ec3d,18bc8358-b14e-4fc6-bd6f-fd185ce25c96,c7609570-1ba1-4e48-be02-2a17ddfd1b9f,1af63850-cf59-4664-88f6-5eb15527ff64,cc7522a3-d31b-478a-a869-ebe3fe30ae9c
9/10/2024,13512825,"Droit, sciences de gestion, science politique : droit privé et carrières judiciaires spé droit de l'environnement sécurité et qualité de l'entreprise (MASTER Versailles)",1,MASTER PRO,128,"Droit, sciences politiques",Sciences humaines et droit,17,Association Union Université Economie,18,CFA Union des Universités,55,12,1,1038,0783375V,Convention L6231-3,Université de Versailles Saint-Quentin en Yvelines,47 boulevard Vauban,,,78297,78047,GUYANCOURT,55,24,N,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,69,AUTRE SCOLARITE SUPERIEURE,78,78646,78000,VERSAILLES,6910Z,75.0,75114.0,78,781b5012-db81-4359-b30a-8a04b96f19c3,597928ce-6b51-4e36-bd74-dc43722b29f4,993f9877-5e9f-4c68-9c4c-3e4699b8d64e,1b20aeb9-3634-4598-8d34-f4bce2f3aa3a,10bb6cd5-4f52-477b-8551-248cac3f7cbc,baf75e2e-14b4-40f1-8b5c-4c94793486b6
9/10/2024,32023010,Etudes et économie de la construction (BTS),3,BTS,230,"Spécialités pluri-technologiques, génie civile, construction, bois","Études et organisation (BTP, bois)",34,Chambre d'Apprentissage de la Maçonnerie et du Béton Armé,36,CFA du bâtiment Saint-Lambert Formation,1,24,2,72,0751508G,Local du CFA,CFA des métiers du Bâtiment,7 rue St Lambert,,,75115,75015,PARIS,1,22,,M,Masculin,E,Externe,3,Autre,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,117,AUTRE,93,1ERE ANNEE BTS (STATUT APPRENTISSAGE),91,91425,91310,MONTLHERY,4399C,91.0,91226.0,0751508G,4dec7508-f0b4-44d7-a36d-b06d515afff1,be2600e2-ff4b-4339-a3df-30385478d0f9,f4fa829c-904c-4f66-8bba-e89f28ac8f75,fa42d1d4-86ed-4bb0-bd69-436b0708e5c2,5670cc76-5d64-45e0-9c28-7b2ef53bc200,eceb91a1-128e-4203-9f6c-0e749b8d36de
9/10/2024,25031201,Commerce spé management et gestion de rayon (LP Toulouse 3),2,LICENCE PRO,312,"Commerce, vente","Commerce, vente",6,Association pour le Développement de la Formation dans les Professions du Commerce,6,CFA Stephenson,19,12,1,69,0753364Z,UFA (L6232-8),Université Paris I - Panthéon Sorbonne,21 rue Broca,,,75105,75005,PARIS,19,22,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,61,2EME ANNEE BTS (en lycée),61,2EME ANNEE BTS (en lycée),78,78358,78600,MAISONS-LAFFITTE,4711F,78.0,78418.0,75,5222c234-e8aa-491a-a372-b06e8247a6fb,9b86efe7-0221-442d-9745-b764b29633b0,b884cbdb-5451-4f5e-ade4-8d675c7c546f,5a9bf952-7a1b-4bf9-848b-86f2d15a604d,6dd3c207-dbed-48e0-9f64-5c27e006d16e,feba56df-e299-4a91-87e1-706f167dcde2
