annee_scolaire,diplome,libelle_diplome,code_niveau,type_diplome,code_groupe_specialite,libelle_specialite,libelle_specialite_com,id_og,libelle_og,id_etab,nom_complet_cfa,numero_section,duree_formation_mois,annee_formation,id_siteformation,code_uai_site,libelle_lien_cfa,nom_site_formation,adresse1_site,adresse2_site,adresse3_site,code_commune_site_insee,code_postal_site,libelle_ville_site,num_section,age_jeune_decembre,handicap_oui_non_vide,code_sexe,sexe,code_qualite,libelle_qualite,code_nationalite,libelle_nationalite,code_pcs,libelle_pcs_parent,code_statut_jeune,libelle_statut_jeune,code_origine_prec_cfa,libelle_origine_prec_cfa,code_origine_annee_prec,libelle_origine_annee_prec,code_depart_jeune_insee,code_commune_jeune_insee,code_postal_jeune,libelle_ville_jeune,code_naf_entreprise,depart_entreprise,code_insee_entreprise,code_uai_etab_annee_prec
9/10/2024,56033103,Auxiliaire de puériculture (DIPLOME ETAT Niveau V),5,DIV-5,331,Santé,"Santé, sanitaire et social",166,Association Pour le Développement de l'Apprentissage dans les Professions Sanitaires et Sociales en Ile-de-France,258,CFA Social et Médico-Social - ADAPSS,14,18,1,1388,0932430L,UFA (L6232-8),UFA Centre d'Etude de Recherche de la Petite Enfance,52 rue Charles Tillon,,,93001,93300,AUBERVILLIERS,14,20,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,79,1ERE ANNEE BEP (STATUT APPRENTISSAGE),117,AUTRE,93,93001,93300,AUBERVILLIERS,8411Z,75,75112,993
9/10/2024,25022233,Industries chimiques et pharmaceutiques spé biotechnologie (LICENCE PRO),2,LICENCE PRO,222,Transformations chimiques et apparentées (y compris industrie pharmaceutique),"Chimie (parfum, cosmétique, pétrole, traitement de l'eau...)",5,Association pour la Formation dans les Industries Chimiques et Parachimiques de la région IdF,5,CFA AFI 24 Île-de-France,74,12,1,1203,0751721N,UFA (L6232-8),Université Paris V - René-Descartes,12 rue de l'Ecole de Médecine,,,75106,75006,PARIS,74,21,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,65,2EME ANNEE IUT,65,2EME ANNEE IUT,42,42207,42400,ST CHAMOND,7219Z,69,69383,69
9/10/2024,40023102,Travaux publics (BAC PRO),4,BAC PRO,231,"Mines et carrières, génie civile topographie",Travaux publics,168,Centre Promotionnel d'Orcemont Apprentissage (CPO.A),281,CFA des métiers du BTP-CFM BTP,15,24,2,1893,0780819S,Local du CFA,CFA des Métiers du BTP,13 rue Denis Papin,,,78621,78190,TRAPPES,15,20,,M,Masculin,D,Demi-pensionnaire,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,49,1ERE GENERALE OU TECHNOLOGIQUE (en lycée),89,1ERE ANNEE BAC PRO OU BT (STATUT APPRENTISSAGE),78,78006,78113,ADAINVILLE,4211Z,78,78490,0780819S
9/10/2024,26X31001,Responsable en gestion (IGS-ESAM),2,TH2-X,310,Spécialités plurivalentes des échanges et de la gestion (y compris administr. générale des entreprises et collectivités),Administration et management des entreprises,53,Institut de Gestion Sociale,61,CFA Institut de Gestion Sociale,49,24,2,102,0752944T,Local du CFA,CFA Bureautique Appliquée,12 rue Alexandre Parodi,,,75110,75010,PARIS,49,26,N,F,Féminin,X,Interne/Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,109,CONTRAT DE PROFESSIONNALISATION,105,APPRENTISSAGE BAC+3 (STATUT APPRENTISSAGE),92,92026,92400,COURBEVOIE,6420Z,92,92072,75
9/10/2024,1033409,Accueil-réception (MC niveau IV),4,MC,334,"Accueil, hôtellerie, tourisme","Accueil, hôtellerie, tourisme",6,Association pour le Développement de la Formation dans les Professions du Commerce,6,CFA Stephenson,28,12,1,10,0752206R,Local du CFA,CFA Stephenson,48 rue Stephenson,,,75118,75018,PARIS,28,21,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,45,TERMINALE PROFESSIONNELLE (2EME ANNEE BAC PRO OU BT) (en lycée),45,TERMINALE PROFESSIONNELLE (2EME ANNEE BAC PRO OU BT) (en lycée),91,91662,91580,VILLECONIN,5510Z,75,75112,75
9/10/2024,1033409,Accueil-réception (MC niveau IV),4,MC,334,"Accueil, hôtellerie, tourisme","Accueil, hôtellerie, tourisme",6,Association pour le Développement de la Formation dans les Professions du Commerce,6,CFA Stephenson,28,12,1,10,0752206R,Local du CFA,CFA Stephenson,48 rue Stephenson,,,75118,75018,PARIS,28,23,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,117,AUTRE,117,AUTRE,95,95039,95430,AUVERS-SUR-OISE,5510Z,75,75119,75
9/10/2024,13520007,Sciences et ingénierie : sciences pour l'ingénieur spé génie des systèmes industriels (MASTER Evry),1,MASTER PRO,200,"Technol. industrielles fondamentales (génie industriel, et procédés de transformation, spécia. à dominante fonctionnelle",Technologies et management de la production,56,Association pour la Promotion et la Gestion d'un Centre d'Enseignement Supérieur par l'Apprentissage à Evry,69,CFA d' Évry Val d'Essonne,83,12,1,887,0912150T,Convention L6231-3,Université d'Evry-Val d'Essonne,Le Pelvoux,34 rue Pelvoux,,91228,91000,EVRY,83,23,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,107,APPRENTISSAGE BAC+4 (STATUT APPRENTISSAGE),77,77014,77210,AVON,3030Z,77,77296,0912119J
9/10/2024,50033610,Coiffure (CAP),5,CAP,336,"Coiffure, esthétique, et autres spécialités des services aux personnes","Coiffure, esthétique",39,Association de Formation Coiffure,41,CFA Soins Personnels Coiffure - Ambroise-Croisat,4,24,1,638,0750739W,Local du CFA,CFA de la Coiffure Ambroise Croisat,27 boulevard Ney,,,75118,75018,PARIS,4,16,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,23,3EME GENERALE (en collège),7,SEGPA (6ème a la 3ème) et SES,93,93029,93700,DRANCY,9602A,93,93029,0931200Z
9/10/2024,40025506,Electrotechnique énergie équipements communicants (BAC PRO),4,BAC PRO,255,"Electricité, électronique (non compris automatismes, productique)","Électricité, électronique",55,Association pour la Formation et le Perfectionnement du personnel des entreprises industrielles,67,CFA AFORP - Mantes la ville,40,24,2,114,0780850A,Local du CFA,CFAI AFORP,6 rue Camélinat,,,78362,78200,MANTES-LA-VILLE,40,19,,M,Masculin,E,Externe,1,France,61,Ouvrier qualifié,A,Contrat d'apprentissage,23,3EME GENERALE (en collège),89,1ERE ANNEE BAC PRO OU BT (STATUT APPRENTISSAGE),78,78255,78840,FRENEUSE,4321A,78,78361,78
9/10/2024,25031110,"Logistique, spécialité gestion des réseaux férrés (LP CERGY)",2,LICENCE PRO,311,"Transport, manutention, magasinage","Transport, logistique",14,Association pour la Formation Universitaire par l'Apprentissage,14,CFA SUP 2000,216,12,1,1052,0951946Z,Convention L6231-3,Université de Cergy-Pontoise - IUT de Cergy,95-97 rue Valère Colas,,,95018,95100,ARGENTEUIL,216,26,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,99,2EME ANNEE DUT (STATUT APPRENTISSAGE),99,2EME ANNEE DUT (STATUT APPRENTISSAGE),37,37233,37700,ST PIERRE DES CORPS,4910Z,26,26362,94
9/10/2024,13525505,"Sciences et technologies, santé : sciences chimiques spé chimie physique des énergies décentralisées embarquées et renouvelables (MASTER PRO VSQ)",1,MASTER PRO,255,"Electricité, électronique (non compris automatismes, productique)","Électricité, électronique",57,Chambre de Commerce et d'Industrie de Versailles Val d'Oise - Yvelines,341,CFA de la CCIV-Université de Versailles-Saint-Quentin,7,12,1,2058,0781944P,Annexe du CFA,Université Versailles Saint-Quentin en Yvelines,45 avenue des Etats-Unis,,,78646,78000,VERSAILLES,7,23,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,69,AUTRE SCOLARITE SUPERIEURE,94,94079,94350,VILLIERS-SUR-MARNE,7211Z,91,91272,78
9/10/2024,51025509,Métiers de l'électrotechnique (BEP),5,BEP,255,"Electricité, électronique (non compris automatismes, productique)","Électricité, électronique",55,Association pour la Formation et le Perfectionnement du personnel des entreprises industrielles,68,CFA AFORP - Drancy,31,24,2,113,0931025J,Local du CFA,CFAI AFORP,Rue de la Butte,,,93029,93700,DRANCY,31,17,,M,Masculin,E,Externe,1,France,33,Cadre de la fonction publique,A,Contrat d'apprentissage,23,3EME GENERALE (en collège),79,1ERE ANNEE BEP (STATUT APPRENTISSAGE),95,95585,95200,SARCELLES,4321A,93,93055,93
9/10/2024,1702510M,"Ingénieur des techniques de l'industrie, spécialité mécanique, diplôme de l'université de Marne-la-Vallée",1,ING,251,"Mécanique générale et de précision, usinage","Mécanique générale et de précision, usinage",95,Association INGENIEURS 2000,133,CFA Ingénieurs 2000,15,36,1,1691,0772502B,Convention L6231-3,Université de Marne-la-Vallée - Cité Descartes,5 boulevard Descartes,,,77083,77450,CHAMPS-SUR-MARNE,15,21,N,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,65,2EME ANNEE IUT,65,2EME ANNEE IUT,95,95127,95800,CERGY-PONTOISE,2711Z,77,77083,94
9/10/2024,13531322,Economie et gestion : finance spé gestion des instruments financiers (MASTER Cergy),1,MASTER PRO,313,"Finances, banque, assurances","Finances, banque, assurances, immobilier",57,Chambre de Commerce et d'Industrie de Versailles Val d'Oise - Yvelines,70,CFA de la CCIV - ITESCIA,19,12,1,1979,0951793H,Convention L6231-3,Université de Cergy-Pontoise,33 boulevard du Port,,,95127,95800,CERGY-PONTOISE,19,24,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,69,AUTRE SCOLARITE SUPERIEURE,92,92026,92400,COURBEVOIE,6419Z,78,78423,75
9/10/2024,25031306,"Assurance, banque, finance : carrières de l'immobilier (LP Evry)",2,LICENCE PRO,313,"Finances, banque, assurances","Finances, banque, assurances, immobilier",56,Association pour la Promotion et la Gestion d'un Centre d'Enseignement Supérieur par l'Apprentissage à Evry,69,CFA d' Évry Val d'Essonne,46,12,1,569,0911990U,Convention L6231-3,Université d'Evry Val-d'Essonne - IUT d'Evry,Centre Romero,Cours Monseigneur Romero,,91228,91000,EVRY,46,21,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,999,INCONNUE,999,INCONNUE,28,28417,28130,VILLIERS LE MORHIER,6831Z,28,28227,993
9/10/2024,36033207,Educateur de jeunes enfants (diplôme d'état),3,DIV-3,332,Travail social,"Santé, sanitaire et social",166,Association Pour le Développement de l'Apprentissage dans les Professions Sanitaires et Sociales en Ile-de-France,258,CFA Social et Médico-Social - ADAPSS,19,36,3,1388,0932430L,UFA (L6232-8),UFA Centre d'Etude de Recherche de la Petite Enfance,52 rue Charles Tillon,,,93001,93300,AUBERVILLIERS,19,21,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,51,TERMINALE GENERALE (en lycée),117,AUTRE,78,78440,78130,LES MUREAUX,8411Z,78,78440,0932430L
9/10/2024,50033202,Petite enfance (CAP),5,CAP,332,Travail social,"Santé, sanitaire et social",7,"Association des Cours Professionnels de Pharmacie, Santé, Sanitaire, Social et Environnement et Sciences de la Vie",7,"CFA Pharmacie, Santé, Sanitaire et Social",20,24,1,17,0912273B,Local du CFA,Centre Hoche,25 rue Hoche,,,91326,91260,JUVISY-SUR-ORGE,20,15,,F,Féminin,E,Externe,1,France,37,Cadre administratif et commercial d'entreprise,A,Contrat d'apprentissage,25,3EME D'INSERTION,25,3EME D'INSERTION,91,91657,91270,VIGNEUX-SUR-SEINE,8411Z,91,91657,91
9/10/2024,50033202,Petite enfance (CAP),5,CAP,332,Travail social,"Santé, sanitaire et social",7,"Association des Cours Professionnels de Pharmacie, Santé, Sanitaire, Social et Environnement et Sciences de la Vie",7,"CFA Pharmacie, Santé, Sanitaire et Social",20,24,1,17,0912273B,Local du CFA,Centre Hoche,25 rue Hoche,,,91326,91260,JUVISY-SUR-ORGE,20,15,,M,Masculin,E,Externe,1,France,37,Cadre administratif et commercial d'entreprise,A,Contrat d'apprentissage,23,3EME GENERALE (en collège),23,3EME GENERALE (en collège),91,91691,91330,YERRES,8411Z,91,91191,91
9/10/2024,25020032,"Production industrielle spé ingénierie intégrée, mention qualité et environnement (LP Versailles)",2,LICENCE PRO,200,"Technol. industrielles fondamentales (génie industriel, et procédés de transformation, spécia. à dominante fonctionnelle",Technologies et management de la production,57,Chambre de Commerce et d'Industrie de Versailles Val d'Oise - Yvelines,76,CFA de la CCIV  - IFFA du Mantois,6,12,1,1087,0782117C,Convention L6231-3,Université Versailles Saint Quentin - IUT,7 rue Jean Hoët,,,78361,78200,MANTES-LA-JOLIE,6,20,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,61,2EME ANNEE BTS (en lycée),61,2EME ANNEE BTS (en lycée),60,60412,60240,MONTAGNY EN VEXIN,2920Z,27,27332,92
9/10/2024,40023102,Travaux publics (BAC PRO),4,BAC PRO,231,"Mines et carrières, génie civile topographie",Travaux publics,168,Centre Promotionnel d'Orcemont Apprentissage (CPO.A),281,CFA des métiers du BTP-CFM BTP,36,36,1,1893,0780819S,Local du CFA,CFA des Métiers du BTP,13 rue Denis Papin,,,78621,78190,TRAPPES,36,17,,M,Masculin,I,Interne,1,France,99,Non renseigné (inconnu ou sans objet),X,Contrat en cours d'enregistrement par la DDTE (ou autres services d'enregistrement),47,SECONDE GENERALE OU TECHNOLOGIQUE (en lycée),47,SECONDE GENERALE OU TECHNOLOGIQUE (en lycée),75,75110,75010,PARIS,4299Z,99,99999,75
9/10/2024,32033107,Opticien lunetier (BTS),3,BTS,331,Santé,"Santé, sanitaire et social",29,Association pour l'Enseignement Privé de l'Optique,31,CFA de l'optique - AEPO,8,36,2,64,0751457B,Local du CFA,CFA de l'Optique,163 rue de Sèvres,,,75115,75015,PARIS,8,21,,M,Masculin,E,Externe,1,France,37,Cadre administratif et commercial d'entreprise,A,Contrat d'apprentissage,999,INCONNUE,93,1ERE ANNEE BTS (STATUT APPRENTISSAGE),92,92002,92160,ANTONY,4778A,92,92002,0751457B
9/10/2024,32033107,Opticien lunetier (BTS),3,BTS,331,Santé,"Santé, sanitaire et social",29,Association pour l'Enseignement Privé de l'Optique,31,CFA de l'optique - AEPO,8,36,2,64,0751457B,Local du CFA,CFA de l'Optique,163 rue de Sèvres,,,75115,75015,PARIS,8,19,,F,Féminin,E,Externe,1,France,45,Profession intermédiaire administratif Fonction,A,Contrat d'apprentissage,31,1ERE ANNEE DE CAP EN 3 ANS (en collège),93,1ERE ANNEE BTS (STATUT APPRENTISSAGE),93,93059,93380,PIERREFITTE-SUR-SEINE,4778A,95,95585,0751457B
9/10/2024,25034308,Protection de l'environnement : eau - ressource et qualité de l'eau dans l'environnement (LP Paris 6),2,LICENCE PRO,343,"Nettoyage, assainissement, protection de l'environnement","Hygiène, propreté et environnement",57,Chambre de Commerce et d'Industrie de Versailles Val d'Oise - Yvelines,74,CFA de la CCIV-Université Pierre-et-Marie-Curie-Paris VI,22,12,1,1912,0751722P,Local du CFA,CFA UPMC - Université Pierre et Marie Curie,Batiment Esclangon - Atrium,Place Jussieu,,75105,75005,PARIS,22,23,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,103,APPRENTISSAGE BAC+2 (AUTRE QUE BTS OU DUT) (STATUT APPRENTISSAGE),67,1ER CYCLE UNIVERSITAIRE (DEUG...),93,93051,93160,NOISY-LE-GRAND,8411Z,99,99999,75
9/10/2024,13531406,Gestion : management des organisations spé contrôle audit (MASTER Paris 1),1,MASTER PRO,314,"Comptabilité, gestion","Comptabilité, gestion",14,Association pour la Formation Universitaire par l'Apprentissage,14,CFA SUP 2000,258,24,1,928,0931235M,Convention L6231-3,Université Paris XIII - Villetaneuse,Avenue Jean-Baptiste Clément,,,93079,93430,VILLETANEUSE,258,21,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,69,AUTRE SCOLARITE SUPERIEURE,93,93070,93400,SAINT-OUEN,7022Z,95,95427,993
9/10/2024,35032605,Informatique (DUT),3,DUT,326,"Informatique, traitement de l'information, réseaux de transmission des données","Informatique, réseaux",14,Association pour la Formation Universitaire par l'Apprentissage,14,CFA SUP 2000,43,24,2,928,0931235M,Convention L6231-3,Université Paris XIII - Villetaneuse,Avenue Jean-Baptiste Clément,,,93079,93430,VILLETANEUSE,43,21,,M,Masculin,E,Externe,1,France,34,Professeur et assimilé,A,Contrat d'apprentissage,51,TERMINALE GENERALE (en lycée),97,1ERE ANNEE DUT (STATUT APPRENTISSAGE),94,94033,94120,FONTENAY-SOUS-BOIS,7219Z,92,92032,0931235M
9/10/2024,32020008,Technico-commercial (BTS),3,BTS,200,"Technol. industrielles fondamentales (génie industriel, et procédés de transformation, spécia. à dominante fonctionnelle",Technologies et management de la production,57,Chambre de Commerce et d'Industrie de Versailles Val d'Oise - Yvelines,72,CFA de la CCIV-Adolphe Chauvin,55,24,1,121,0951286G,Local du CFA,CFA CCIV - IFA Adolphe-Chauvin,22 rue des Beaux Soleils,,,95476,95520,OSNY,55,20,,M,Masculin,D,Demi-pensionnaire,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,91,2EME ANNEE BAC PRO OU BT (STATUT APPRENTISSAGE),91,2EME ANNEE BAC PRO OU BT (STATUT APPRENTISSAGE),95,95218,95610,ERAGNY,3320D,75,75118,95
9/10/2024,1702000H,"Ingénieur des techniques de l'industrie, spécialité maintenance et fiabilité des processus industriels, diplôme de l'université de Marne-la-Vallée",1,ING,200,"Technol. industrielles fondamentales (génie industriel, et procédés de transformation, spécia. à dominante fonctionnelle",Technologies et management de la production,95,Association INGENIEURS 2000,133,CFA Ingénieurs 2000,6,36,2,1691,0772502B,Convention L6231-3,Université de Marne-la-Vallée - Cité Descartes,5 boulevard Descartes,,,77083,77450,CHAMPS-SUR-MARNE,6,22,N,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,95,2EME ANNEE BTS (STATUT APPRENTISSAGE),105,APPRENTISSAGE BAC+3 (STATUT APPRENTISSAGE),91,91223,91150,ETAMPES,2711Z,77,77083,94
9/10/2024,40031202,Commerce (BAC PRO),4,BAC PRO,312,"Commerce, vente","Commerce, vente",57,Chambre de Commerce et d'Industrie de Versailles Val d'Oise - Yvelines,78,CFA de la CCIV - ITEVEC,7,24,2,127,0781516Z,Local du CFA,CFA CCIV ITEVEC - Centre Roger-Potin,26 ter rue d'Hennemont,,,78551,78100,SAINT-GERMAIN-EN-LAYE,7,22,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,81,2EME ANNEE BEP (STATUT APPRENTISSAGE),89,1ERE ANNEE BAC PRO OU BT (STATUT APPRENTISSAGE),95,95424,95370,MONTIGNY-LES-CORMEILLES,4752A,95,95555,0781516Z
9/10/2024,50022131,Cuisine (CAP),5,CAP,221,"Agro-alimentaire, alimentation, cuisine","Agro-alimentaire, alimentation, cuisine",57,Chambre de Commerce et d'Industrie de Versailles Val d'Oise - Yvelines,181,CFA de la CCIV - IFA de la restauration,1,24,1,589,0951972C,Local du CFA,IFA de la Restauration,55 rue Jean-Jacques Rousseau,,,95555,95210,SAINT-GRATIEN,1,21,,F,Féminin,E,Externe,2,Communauté Européenne,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,111,EMPLOI (Y COMPRIS CES),111,EMPLOI (Y COMPRIS CES),95,95018,95100,ARGENTEUIL,5610A,75,75108,990
9/10/2024,26031001,Diplôme de l'école ESSEC,2,DIV-2,310,Spécialités plurivalentes des échanges et de la gestion (y compris administr. générale des entreprises et collectivités),Administration et management des entreprises,67,Association pour la Formation par l'Apprentissage CCIV - ESSEC,99,CFA ESSEC,1,24,1,175,0951929F,Convention L6231-3,ESSEC,Avenue Bernard Hirsch,,,95500,95000,PONTOISE,1,22,,M,Masculin,D,Demi-pensionnaire,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,117,AUTRE,95,95127,95000,CERGY-PONTOISE,6920Z,92,92026,0951929F
9/10/2024,26031001,Diplôme de l'école ESSEC,2,DIV-2,310,Spécialités plurivalentes des échanges et de la gestion (y compris administr. générale des entreprises et collectivités),Administration et management des entreprises,67,Association pour la Formation par l'Apprentissage CCIV - ESSEC,99,CFA ESSEC,1,24,1,175,0951929F,Convention L6231-3,ESSEC,Avenue Bernard Hirsch,,,95500,95000,PONTOISE,1,21,,F,Féminin,D,Demi-pensionnaire,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,117,AUTRE,52,52060,52400,BOURBONNE LES BAINS,8899B,93,93013,0951929F
9/10/2024,32032607,Informatique de gestion option : administrateur de réseaux locaux d'entreprises (BTS),3,BTS,326,"Informatique, traitement de l'information, réseaux de transmission des données","Informatique, réseaux",57,Chambre de Commerce et d'Industrie de Versailles Val d'Oise - Yvelines,260,CFA de la CCIV-Centre J.-P.-Thomas,4,24,1,859,0952015Z,Local du CFA,CFA J.P. Thomas,4 impasse Louis Lépine,ZAC de la Grande Vallée,,95277,95500,GONESSE,4,18,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,51,TERMINALE GENERALE (en lycée),51,TERMINALE GENERALE (en lycée),95,95427,95360,MONTMAGNY,8610Z,95,95018,95
